Notes,ManualCheck,MergeInto,RenameKeyGroup,KeyParamGroup,KeyGroup,ParamGroup,Counts,Dim1Size,Dim2Size,Dim3Size,EchoTime,EffectiveEchoSpacing,FlipAngle,HasFieldmap,KeyGroupCount,Modality,MultibandAccelerationFactor,NSliceTimes,NumVolumes,Obliquity,ParallelReductionFactorInPlane,PartialFourier,PhaseEncodingDirection,RepetitionTime,TotalReadoutTime,UsedAsFieldmap,VoxelSizeDim1,VoxelSizeDim2,VoxelSizeDim3
,,,acquisition-64dirVARIANTEffectiveEchoSpacingMultibandAccelerationFactorTotalReadoutTimeObliquityVoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__2,acquisition-64dir_datatype-dwi_suffix-dwi,2,862,104.0,104.0,72.0,0.1,0.000415,90,True,2168,dwi,,0,129.0,True,2.0,1.0,j-,3.32,0.043,False,1.798,1.798,1.7999974489212036
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__3,acquisition-64dir_datatype-dwi_suffix-dwi,3,269,96.0,96.0,72.0,0.094,0.00072,90,True,2168,dwi,3.0,72,129.0,False,,0.75,j-,4.5,0.068,False,2.0,2.0,2.0
,,,acquisition-64dirVARIANTObliquityVoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__4,acquisition-64dir_datatype-dwi_suffix-dwi,4,37,104.0,104.0,72.0,0.1,0.00039,90,True,2168,dwi,3.0,72,129.0,True,2.0,1.0,j-,3.32,0.04,False,1.798,1.798,1.8000000715255737
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingMultibandAccelerationFactorParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeDim3SizeVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__5,acquisition-64dir_datatype-dwi_suffix-dwi,5,17,140.0,140.0,81.0,0.089,0.00067,90,True,2168,dwi,,0,129.0,False,,0.75,j-,4.1,0.093,False,1.714,1.714,1.7000007629394531
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeObliquityVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__6,acquisition-64dir_datatype-dwi_suffix-dwi,6,12,96.0,96.0,72.0,0.094,0.00072,90,True,2168,dwi,3.0,72,129.0,True,,0.75,j-,4.5,0.068,False,2.0,2.0,2.0
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingParallelReductionFactorInPlanePartialFourierPhaseEncodingDirectionRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__7,acquisition-64dir_datatype-dwi_suffix-dwi,7,9,96.0,96.0,72.0,0.095,0.00074,90,True,2168,dwi,3.0,72,129.0,False,,0.75,i,4.5,0.07,False,2.0,2.0,2.0
,,,acquisition-64dirVARIANTEffectiveEchoSpacingMultibandAccelerationFactorTotalReadoutTimeVoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__8,acquisition-64dir_datatype-dwi_suffix-dwi,8,8,104.0,104.0,72.0,0.1,0.000415,90,True,2168,dwi,,0,129.0,False,2.0,1.0,j-,3.32,0.043,False,1.798,1.798,1.7999954223632812
,,,acquisition-64dirVARIANTEffectiveEchoSpacingMultibandAccelerationFactorTotalReadoutTimeObliquityVoxelSizeDim3NoFmap_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__9,acquisition-64dir_datatype-dwi_suffix-dwi,9,5,104.0,104.0,72.0,0.1,0.000415,90,False,2168,dwi,,0,129.0,True,2.0,1.0,j-,3.32,0.043,False,1.798,1.798,1.8000015020370483
,,,acquisition-64dirVARIANTDim3SizeVoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__10,acquisition-64dir_datatype-dwi_suffix-dwi,10,4,104.0,104.0,60.0,0.1,0.00039,90,True,2168,dwi,3.0,60,129.0,False,2.0,1.0,j-,3.32,0.04,False,1.798,1.798,2.3999998569488525
,,,acquisition-64dirVARIANTNoFmap_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__11,acquisition-64dir_datatype-dwi_suffix-dwi,11,3,104.0,104.0,72.0,0.1,0.00039,90,False,2168,dwi,3.0,72,129.0,False,2.0,1.0,j-,3.32,0.04,False,1.798,1.798,1.7999999523162842
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3NoFmap_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__12,acquisition-64dir_datatype-dwi_suffix-dwi,12,2,96.0,96.0,72.0,0.094,0.00072,90,False,2168,dwi,3.0,72,129.0,False,,0.75,j-,4.5,0.068,False,2.0,2.0,2.0
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeNumVolumesVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__13,acquisition-64dir_datatype-dwi_suffix-dwi,13,2,96.0,96.0,72.0,0.094,0.00072,90,True,2168,dwi,3.0,72,65.0,False,,0.75,j-,3.533,0.068,False,2.0,2.0,2.0
,,,acquisition-64dirVARIANTNumVolumesObliquity_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__14,acquisition-64dir_datatype-dwi_suffix-dwi,14,1,104.0,104.0,72.0,0.1,0.00039,90,True,2168,dwi,3.0,72,122.0,True,2.0,1.0,j-,3.32,0.04,False,1.798,1.798,1.7999999523162842
,,,acquisition-64dirVARIANTEffectiveEchoSpacingMultibandAccelerationFactorPhaseEncodingDirectionTotalReadoutTimeObliquityVoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__15,acquisition-64dir_datatype-dwi_suffix-dwi,15,1,104.0,104.0,72.0,0.1,0.000415,90,True,2168,dwi,,0,129.0,True,2.0,1.0,i,3.32,0.043,False,1.798,1.798,1.7999951839447021
,,,acquisition-64dirVARIANTNumVolumes_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__16,acquisition-64dir_datatype-dwi_suffix-dwi,16,1,104.0,104.0,72.0,0.1,0.00039,90,True,2168,dwi,3.0,72,116.0,False,2.0,1.0,j-,3.32,0.04,False,1.798,1.798,1.7999999523162842
,,,acquisition-64dirVARIANTVoxelSizeDim1VoxelSizeDim2_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__17,acquisition-64dir_datatype-dwi_suffix-dwi,17,1,104.0,104.0,72.0,0.1,0.00039,90,True,2168,dwi,3.0,72,129.0,False,2.0,1.0,j-,3.32,0.04,False,1.827,1.827,1.7999999523162842
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingMultibandAccelerationFactorParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeDim3SizeObliquityVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__18,acquisition-64dir_datatype-dwi_suffix-dwi,18,1,140.0,140.0,81.0,0.089,0.00067,90,True,2168,dwi,,0,129.0,True,,0.75,j-,4.1,0.093,False,1.714,1.714,1.6999999284744263
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeNumVolumesVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__19,acquisition-64dir_datatype-dwi_suffix-dwi,19,1,96.0,96.0,72.0,0.094,0.00072,90,True,2168,dwi,3.0,72,103.0,False,,0.75,j-,4.5,0.068,False,2.0,2.0,2.0
,,,acquisition-64dirVARIANTNumVolumes_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__20,acquisition-64dir_datatype-dwi_suffix-dwi,20,1,104.0,104.0,72.0,0.1,0.00039,90,True,2168,dwi,3.0,72,83.0,False,2.0,1.0,j-,3.32,0.04,False,1.798,1.798,1.7999999523162842
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeDim3SizeVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__21,acquisition-64dir_datatype-dwi_suffix-dwi,21,1,140.0,140.0,81.0,0.089,0.00067,90,True,2168,dwi,3.0,81,129.0,False,,0.75,j-,4.1,0.093,False,1.714,1.714,1.7000000476837158
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__22,acquisition-64dir_datatype-dwi_suffix-dwi,22,1,96.0,96.0,72.0,0.095,0.00074,90,True,2168,dwi,3.0,72,129.0,False,,0.75,j-,4.5,0.07,False,2.0,2.0,2.0
,,,acquisition-64dirVARIANTNumVolumesVoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__23,acquisition-64dir_datatype-dwi_suffix-dwi,23,1,104.0,104.0,72.0,0.1,0.00039,90,True,2168,dwi,3.0,72,120.0,False,2.0,1.0,j-,3.32,0.04,False,1.798,1.798,1.8000000715255737
,,,acquisition-64dirVARIANTNumVolumesVoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__24,acquisition-64dir_datatype-dwi_suffix-dwi,24,1,104.0,104.0,72.0,0.1,0.00039,90,True,2168,dwi,3.0,72,97.0,False,2.0,1.0,j-,3.32,0.04,False,1.798,1.798,1.8000000715255737
,,,acquisition-64dirVARIANTNumVolumes_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__25,acquisition-64dir_datatype-dwi_suffix-dwi,25,1,104.0,104.0,72.0,0.1,0.00039,90,True,2168,dwi,3.0,72,49.0,False,2.0,1.0,j-,3.32,0.04,False,1.798,1.798,1.7999999523162842
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeNumVolumesVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3NoFmap_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__26,acquisition-64dir_datatype-dwi_suffix-dwi,26,1,96.0,96.0,72.0,0.094,0.00072,90,False,2168,dwi,3.0,72,22.0,False,,0.75,j-,4.5,0.068,False,2.0,2.0,2.0
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeNumVolumesVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3NoFmap_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__27,acquisition-64dir_datatype-dwi_suffix-dwi,27,1,96.0,96.0,72.0,0.094,0.00072,90,False,2168,dwi,3.0,72,11.0,False,,0.75,j-,4.5,0.068,False,2.0,2.0,2.0
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeNumVolumesVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3NoFmap_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__28,acquisition-64dir_datatype-dwi_suffix-dwi,28,1,96.0,96.0,72.0,0.094,0.00072,90,False,2168,dwi,3.0,72,96.0,False,,0.75,j-,4.5,0.068,False,2.0,2.0,2.0
,,,acquisition-64dirVARIANTEchoTimeEffectiveEchoSpacingParallelReductionFactorInPlanePartialFourierRepetitionTimeTotalReadoutTimeDim1SizeDim2SizeNumVolumesVoxelSizeDim1VoxelSizeDim2VoxelSizeDim3NoFmap_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__29,acquisition-64dir_datatype-dwi_suffix-dwi,29,1,96.0,96.0,72.0,0.094,0.00072,90,False,2168,dwi,3.0,72,44.0,False,,0.75,j-,4.5,0.068,False,2.0,2.0,2.0
,,,acquisition-64dirVARIANTNumVolumesVoxelSizeDim3_datatype-dwi_suffix-dwi,acquisition-64dir_datatype-dwi_suffix-dwi__30,acquisition-64dir_datatype-dwi_suffix-dwi,30,1,104.0,104.0,72.0,0.1,0.00039,90,True,2168,dwi,3.0,72,85.0,False,2.0,1.0,j-,3.32,0.04,False,1.798,1.798,1.8000000715255737
,,,,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi__1,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,1,1151,84.0,84.0,60.0,0.051,0.00055,90,False,2233,fmap,,60,1.0,True,,1.0,j-,5.301,0.046,True,2.404761791229248,2.405,2.4
,,,acquisition-fMRIVARIANTEffectiveEchoSpacingTotalReadoutTime_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi__2,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,2,795,84.0,84.0,60.0,0.051,0.0005,90,False,2233,fmap,,60,1.0,True,,1.0,j-,5.301,0.041,True,2.404761791229248,2.405,2.4
,,,acquisition-fMRIVARIANTEffectiveEchoSpacingTotalReadoutTimeObliquity_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi__3,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,3,186,84.0,84.0,60.0,0.051,0.0005,90,False,2233,fmap,,60,1.0,False,,1.0,j-,5.301,0.041,True,2.404761791229248,2.405,2.4
,,,acquisition-fMRIVARIANTEffectiveEchoSpacingTotalReadoutTimeUnused_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi__4,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,4,32,84.0,84.0,60.0,0.051,0.0005,90,False,2233,fmap,,60,1.0,True,,1.0,j-,5.301,0.041,False,2.404761791229248,2.405,2.4
